agent_name,rule_id,rule_description,rule_level,raw_count,unlabeled_count,labeled_overlap_count
safesoc-lnx-01,23508,"CVE-2026-23463 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23508,"CVE-2025-68193 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23505,CVE-2026-23462 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23504,CVE-2026-23139 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-31495 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23508,"CVE-2026-23460 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23505,CVE-2026-23456 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23506,CVE-2026-23455 affects linux-image-6.17.0-23-generic,13,1,0,1
safesoc-lnx-01,23508,"CVE-2026-23454 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23504,CVE-2026-23398 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23508,"CVE-2026-23452 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23506,CVE-2026-23450 affects linux-image-6.17.0-23-generic,13,1,0,1
safesoc-lnx-01,23508,"CVE-2026-23448 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23505,CVE-2020-26560 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23505,CVE-2025-71221 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23504,CVE-2026-23444 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-23438 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-23434 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2025-12801 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23505,CVE-2026-31576 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23505,CVE-2026-23428 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23504,CVE-2026-31519 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-23426 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23505,CVE-2026-31486 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23504,CVE-2026-23414 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23505,CVE-2026-23413 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23504,CVE-2026-31728 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23505,CVE-2026-23397 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23505,CVE-2026-23393 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23504,CVE-2022-4543 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23505,CVE-2026-23392 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23505,CVE-2026-23391 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23505,CVE-2026-31479 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23508,"CVE-2026-31399 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23504,CVE-2026-23381 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23505,CVE-2026-31477 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23505,CVE-2026-23378 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23505,CVE-2026-23372 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23504,CVE-2026-43227 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-23370 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-23367 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23505,CVE-2026-31392 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23504,CVE-2026-23097 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23505,CVE-2026-23361 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23505,CVE-2026-31403 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23505,CVE-2026-23388 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23504,CVE-2026-23190 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23508,"CVE-2026-43161 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23504,CVE-2026-23357 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23505,CVE-2026-23351 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23505,CVE-2026-23343 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23505,CVE-2026-23336 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23504,CVE-2026-23335 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-23321 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23505,CVE-2024-44932 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23505,CVE-2026-23319 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23505,CVE-2026-23318 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23505,CVE-2026-23315 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23504,CVE-2024-43872 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2025-71182 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23508,"CVE-2026-23312 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23508,"CVE-2025-71291 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23508,"CVE-2026-23308 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23504,CVE-2024-50034 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23508,"CVE-2026-23307 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23505,CVE-2026-31630 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23505,CVE-2026-23306 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23505,CVE-2023-33053 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23505,CVE-2026-43057 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23505,CVE-2026-31409 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23504,CVE-2026-31551 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23505,CVE-2026-43112 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23508,"CVE-2026-23303 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23508,"CVE-2025-71194 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23508,"CVE-2026-23296 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23505,CVE-2026-31446 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23508,"CVE-2026-43173 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23508,"CVE-2026-23292 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23505,CVE-2026-43025 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23505,CVE-2026-43042 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23508,"CVE-2026-23287 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23504,CVE-2025-71227 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23505,CVE-2026-31597 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23508,"CVE-2026-23281 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23505,CVE-2026-31675 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23508,"CVE-2026-43221 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23505,CVE-2026-23278 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23505,CVE-2020-26556 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23508,"CVE-2025-40338 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23504,CVE-2026-31618 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23505,CVE-2026-23272 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23508,"CVE-2026-23267 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23508,"CVE-2026-23266 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23508,"CVE-2026-23264 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23504,CVE-2026-31524 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23508,"CVE-2026-23260 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23504,CVE-2026-31518 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23508,"CVE-2026-23259 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23504,CVE-2026-31540 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23508,"CVE-2026-23258 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23508,"CVE-2026-23257 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23504,CVE-2026-23080 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23505,CVE-2026-31467 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23508,"CVE-2026-23256 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23505,CVE-2026-23248 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23504,CVE-2021-31615 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23505,CVE-2026-31407 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23508,"CVE-2026-23249 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23508,"CVE-2026-23031 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23505,CVE-2026-31453 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23508,"CVE-2026-23247 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23504,CVE-2026-23389 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-31605 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23505,CVE-2026-23245 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23505,CVE-2026-23242 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23508,"CVE-2026-23298 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23505,CVE-2025-38565 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23504,CVE-2026-23238 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-23237 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23505,CVE-2026-31516 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23505,CVE-2026-23235 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23504,CVE-2026-43225 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23505,CVE-2026-23233 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23504,CVE-2026-23229 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23508,"CVE-2025-68251 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23508,"CVE-2026-23265 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23504,CVE-2026-43189 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-23228 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23505,CVE-2025-21751 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23504,CVE-2026-23222 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23505,CVE-2026-23221 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23504,CVE-2026-23371 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23508,"CVE-2026-23241 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23505,CVE-2026-31711 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23504,CVE-2026-23217 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-23120 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23505,CVE-2026-23216 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23504,CVE-2026-43132 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-23215 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-23214 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-23129 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-23212 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-23206 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-23205 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-31462 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-23200 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23505,CVE-2026-31489 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23506,CVE-2026-43185 affects linux-image-6.17.0-23-generic,13,1,1,0
safesoc-lnx-01,23505,CVE-2026-23193 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23505,CVE-2026-23187 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23505,CVE-2026-23234 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23504,CVE-2026-31751 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-23356 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23508,"CVE-2025-68353 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23508,"CVE-2026-23182 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23504,CVE-2024-56591 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-23386 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23505,CVE-2025-38187 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23505,CVE-2026-31696 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23508,"CVE-2026-23304 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23508,"CVE-2026-23181 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23505,CVE-2026-23180 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23504,CVE-2026-23446 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23508,"CVE-2026-23179 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23505,CVE-2026-31683 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23505,CVE-2026-31433 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23505,CVE-2026-23178 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23504,CVE-2026-23172 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23508,"CVE-2025-40344 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23508,"CVE-2025-40217 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23504,CVE-2026-43107 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-23170 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-23164 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-23163 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-23160 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-23159 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-23157 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23505,CVE-2026-23156 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23508,"CVE-2026-23054 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23504,CVE-2026-23152 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-23151 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23505,CVE-2026-31598 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23505,CVE-2026-23317 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23504,CVE-2026-23150 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23508,"CVE-2013-7445 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23508,"CVE-2026-23465 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23504,CVE-2026-23141 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-31624 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-23140 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-23135 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-23131 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23508,"CVE-2026-31439 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23508,"CVE-2025-68304 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23505,CVE-2026-23359 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23504,CVE-2026-23128 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23505,CVE-2026-31712 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23508,"CVE-2026-31418 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23504,CVE-2026-23126 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2025-68351 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23505,CVE-2026-23239 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23504,CVE-2026-23124 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-23123 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-23121 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-23118 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23508,"CVE-2024-14027 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23504,CVE-2026-23116 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-23113 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-23065 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-23202 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23505,CVE-2026-31707 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23505,CVE-2026-23102 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23504,CVE-2026-23236 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23505,CVE-2026-23340 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23504,CVE-2026-23101 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-23100 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23508,"CVE-2023-54190 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23505,CVE-2026-23098 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23505,CVE-2026-31587 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23505,CVE-2026-43052 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23504,CVE-2026-23094 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-23093 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23504,CVE-2026-23090 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23505,CVE-2026-23364 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23505,CVE-2026-23089 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23508,"CVE-2025-71274 affects linux-image-6.17.0-23-generic (Missing information, CVE awaiting analysis)",3,1,1,0
safesoc-lnx-01,23504,CVE-2026-31499 affects linux-image-6.17.0-23-generic,7,1,1,0
safesoc-lnx-01,23505,CVE-2026-23395 affects linux-image-6.17.0-23-generic,10,1,1,0
safesoc-lnx-01,23504,CVE-2026-23086 affects linux-image-6.17.0-23-generic,7,1,1,0
