timestamp,agent.name,rule.description,rule.level,rule.id
"May 14, 2026 @ 06:28:43.464",safesoc-lnx-01,The CVE-2025-8067 that affected udisks2 was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:43.363",safesoc-lnx-01,The CVE-2026-29111 that affected udev was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:43.193",safesoc-lnx-01,The CVE-2026-1764 that affected tracker-miner-fs was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:43.182",safesoc-lnx-01,The CVE-2026-1765 that affected tracker-miner-fs was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:43.172",safesoc-lnx-01,The CVE-2026-1767 that affected tracker-miner-fs was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:43.162",safesoc-lnx-01,The CVE-2026-1766 that affected tracker-miner-fs was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:43.094",safesoc-lnx-01,The CVE-2026-1764 that affected tracker-extract was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:43.083",safesoc-lnx-01,The CVE-2026-1765 that affected tracker-extract was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:43.072",safesoc-lnx-01,The CVE-2026-1767 that affected tracker-extract was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:43.061",safesoc-lnx-01,The CVE-2026-1766 that affected tracker-extract was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:42.972",safesoc-lnx-01,The CVE-2026-24061 that affected telnet was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:42.962",safesoc-lnx-01,The CVE-2026-28372 that affected telnet was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:42.860",safesoc-lnx-01,The CVE-2026-29111 that affected systemd-timesyncd was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:42.760",safesoc-lnx-01,The CVE-2026-29111 that affected systemd-sysv was solved due to an update in the agent or feed.,3,23502
